ORDER_NO;LINE_NO;RELEASE_NO;ORDER_DATE;REQUISITION_NO;VENDOR_NO;VENDOR_NAME;PART_NO;PART_DESCRIPTION;COMPANY_NAME;BILLING_ADDRESS;NAMA_PIC_BILLING;TELEPHONE_PIC_BILLING;SHIPPING_ADDRESS;FULL_NAME_PIC_SHIPPING;BUY_QTY_DUE;WANTED_RECEIPT_DATE;TERM;ORDER_FOR;DELIVERY_TERMS_DESC;PO_TRANSPORT;REVISION;HEADER_STATUS;LINE_STATUS
AMR21000917;1;1;2021/08/06 15:06:02.000;AMR210000591;11175;NAGA JAYA DIESEL;151000111;SILICONE;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL AMR, Desa Pandu Senjaya, Kec. Pangkalan Lada, Kab. Kotawaringin barat, Kalimantan Tengah;AMR1-SAWIT(INTI); 100.0;2021/12/31 00:00:00.000;10 days after invoice received;PART KUBOTA;FRANCO;TIDAK ADA; 0.0;Released;Released
AMR21000918;1;2;2021/08/06 15:05:40.000;AMR210000595;48384;DWI HANDOKO SAPUTRO;700023101;RM KENDARAAN;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);KTR BESAR AMR, Desa Pandu Senjaya, Kec. Pangkalan Lada, Kab. Kotawaringin Barat, Kalimantan Tengah;AMR1-SAWIT(INTI); 1.0;2021/12/31 00:00:00.000;10 days after invoice received;BAK;FRANCO;TIDAK ADA; 0.0;Released;Released
AMR21000918;1;1;2021/08/06 15:05:40.000;AMR210000595;48384;DWI HANDOKO SAPUTRO;700023101;RM KENDARAAN;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);KTR BESAR AMR, Desa Pandu Senjaya, Kec. Pangkalan Lada, Kab. Kotawaringin Barat, Kalimantan Tengah;AMR1-SAWIT(INTI); 1.0;2021/12/31 00:00:00.000;10 days after invoice received;BAK;FRANCO;TIDAK ADA; 0.0;Released;Released
AMR21000919;1;2;2021/08/06 15:05:23.000;AMR210000595;56429;BENGKEL ASA;700023101;RM KENDARAAN;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);KTR BESAR AMR, Desa Pandu Senjaya, Kec. Pangkalan Lada, Kab. Kotawaringin Barat, Kalimantan Tengah;AMR1-SAWIT(INTI); 1.0;2021/12/31 00:00:00.000;10 days after invoice received;BAK;FRANCO;TIDAK ADA; 0.0;Released;Released
AMR21000919;1;1;2021/08/06 15:05:23.000;AMR210000595;56429;BENGKEL ASA;700023101;RM KENDARAAN;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);KTR BESAR AMR, Desa Pandu Senjaya, Kec. Pangkalan Lada, Kab. Kotawaringin Barat, Kalimantan Tengah;AMR1-SAWIT(INTI); 1.0;2021/12/31 00:00:00.000;10 days after invoice received;BAK;FRANCO;TIDAK ADA; 0.0;Released;Released
AMR21000920;1;1;2021/08/06 15:04:58.000;AMR210000606;37434;KALIMANTAN PRATAMA MANDIRI;111030444;KAIN MAJUN (COTTON RAGS);PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL AMR, Desa Pandu Senjaya, Kec. Pangkalan Lada, Kab. Kotawaringin barat, Kalimantan Tengah;AMR1-SAWIT(INTI); 200.0;2021/12/31 00:00:00.000;10 days after invoice received;MAINTENANT;FRANCO;TIDAK ADA; 0.0;Released;Released
MMG21001043;1;1;2021/08/09 10:01:28.000;MMG210001102;55749;ALBAR;700013101;TRANSPORT PANEN;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL MMG, DESA MARTA SARI, KEC. PASANGKAYU, KAB. MAMUJU UTARA, SULAWESI BARAT;MMG1-SAWIT(INTI); 405670.0;2021/08/04 00:00:00.000;7 days after invoice received;Angkut TBS;FRANCO;TIDAK ADA; 0.0;Released;Released
SJA21001748;2;1;2021/08/10 08:55:43.000;SJA210001050;57226;VICTORY GRASINDO MULIA;171690037;ELBOW ST.STEEL;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);GDG PABRIK SJA2, Desa Matialemba Kec Pamona Timur, Kabupaten Poso, , Sulawesi Tengah;SJA2-SAWIT(INTI)-PS; 30.0;2021/08/16 00:00:00.000;30 days after invoice received;PABRIK;FRANCO;TIDAK ADA; 1.0;Released;Released
SJA21001748;1;1;2021/08/10 08:55:43.000;SJA210001050;57226;VICTORY GRASINDO MULIA;121120017;BESI SIKU;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);GDG PABRIK SJA2, Desa Matialemba Kec Pamona Timur, Kabupaten Poso, , Sulawesi Tengah;SJA2-SAWIT(INTI)-PS; 10.0;2021/08/16 00:00:00.000;30 days after invoice received;PABRIK;FRANCO;TIDAK ADA; 1.0;Released;Released
SJA21001749;1;1;2021/08/10 08:54:51.000;SJA210001053;57226;VICTORY GRASINDO MULIA;171690135;PIPA HITAM / STEAM;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);GDG PABRIK SJA2, Desa Matialemba Kec Pamona Timur, Kabupaten Poso, , Sulawesi Tengah;SJA2-SAWIT(INTI)-PS; 5.0;2021/08/16 00:00:00.000;7 days after invoice received;PABRIK;FRANCO;TIDAK ADA; 0.0;Released;Released
LTW21003648;1;1;2021/08/12 09:06:13.000;LTW210002200;23307;SULAWESI BARU;111030224;SARUNG TANGAN KULIT;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL LTW, Desa Makmur Jaya, Kecamatan Tikke Raya, Kabupaten Mamuju Utara, Sulawesi Barat;LTW1-SAWIT(INTI+PKS); 150.0;2021/09/30 00:00:00.000;14 days after invoice received;Danang L;FRANCO;TIDAK ADA; 0.0;Released;Released
SJA21001750;1;1;2021/08/10 08:54:31.000;SJA210001054;58588;TEKNIK PERSADA INDONESIA;171990031;SOLENOID;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);GDG PABRIK SJA2, Desa Matialemba Kec Pamona Timur, Kabupaten Poso, , Sulawesi Tengah;SJA2-SAWIT(INTI)-PS; 3.0;2021/08/16 00:00:00.000;7 days after invoice received;PABRIK;FRANCO;TIDAK ADA; 0.0;Released;Released
SJA21001753;1;1;2021/08/10 08:53:50.000;SJA210001033;19219;JAYA TANI;121010255;BENDERA;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);GDG PABRIK SJA2, Desa Matialemba Kec Pamona Timur, Kabupaten Poso, , Sulawesi Tengah;SJA2-SAWIT(INTI)-PS; 2.0;2021/08/16 00:00:00.000;7 days after invoice received;;FRANCO;TIDAK ADA; 0.0;Released;Released
SLS21005121;1;1;2021/08/12 15:42:10.000;SLS210002279;39319;KARYA TEHNIK MAJU BERSAMA;172170027;VIBRATING SCREEN;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);GDG PABRIK SLS1, DESA BUKIT GARAM, KECAMATAN KERUMUTAN, KABUPATEN PELALAWAN, RIAU;SLS1-SAWIT(INTI+PKS); 6.0;2021/08/20 00:00:00.000;30 days after invoice received;PRESS,CRANE,W TREATMEN;FRANCO;TIDAK ADA; 0.0;Released;Released
SLS21005123;1;1;2021/08/12 15:42:46.000;SLS210002327;47986;OKTA KARYA ENERGI;111032055;GREASE NEUTRON;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);GDG PABRIK SLS1, DESA BUKIT GARAM, KECAMATAN KERUMUTAN, KABUPATEN PELALAWAN, RIAU;SLS1-SAWIT(INTI+PKS); 96.0;2021/08/20 00:00:00.000;30 days after invoice received;CENTRIFUGES,IDF;FRANCO;TIDAK ADA; 0.0;Released;Released
SLS21005129;1;1;2021/08/12 07:27:52.000;SLS210002307;56449;FREEMAN PERKASA;700024178;JASA RM PABRIK;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);KTR BESAR SLS, DESA GENDUANG, KECAMATAN PANGKALAN LESUNG, KABUPATEN PELALAWAN, RIAU;SLS1-SAWIT(INTI+PKS); 15.0;2021/08/30 00:00:00.000;CAD - 2 days after invoice received;PEMASANGAN SENG PABRIK;FRANCO;TIDAK ADA; 0.0;Released;Released
TPP21003460;1;1;2021/08/12 15:03:43.000;TPP210002044;11779;SEGARA MILI ARTA;400005101;DUMP TRUK;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL TPP, DESA SEI SAGU KEC. PASIR PENYU, KAB. INDRA GIRI HULU - RIAU, , RIAU;TPP1-SAWIT(INTI+PKS); 1.0;2021/10/15 00:00:00.000;30 days after invoice received;PENGGANTIAN DT TRANSPORT;FOB;TIDAK ADA; 0.0;Released;Released
SLS21005130;1;1;2021/08/12 15:04:30.000;SLS210002261;11779;SEGARA MILI ARTA;400005101;DUMP TRUK;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL SLS, DESA GENDUANG, KECAMATAN PANGKALAN LESUNG, KECAMATAN PELALAWAN, RIAU;SLS1-SAWIT(INTI+PKS); 1.0;2021/10/15 00:00:00.000;30 days after invoice received;TEKNIK SLS;FOB;TIDAK ADA; 0.0;Released;Released
AAL21001579;1;1;2021/08/12 15:05:05.000;AAL210001216;11779;SEGARA MILI ARTA;400005101;DUMP TRUK;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL AAL1, DESA HAYUP KEC. HARUAI, , KAB. TABALONG,;AAL1-SAWIT(INTI); 5.0;2021/10/15 00:00:00.000;30 days after invoice received;PENGGANTIAN DT TRANSPORT;FOB;TIDAK ADA; 0.0;Released;Released
BCL21001159;1;1;2021/08/12 15:05:41.000;BCL210001052;11779;SEGARA MILI ARTA;400005101;DUMP TRUK;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL BCL, DESA BENTOT, KEC. PATANGKEP TUTUI, KAB. BARITO TIMUR, KALIMANTAN TENGAH;BCL1-SAWIT(INTI); 1.0;2021/10/15 00:00:00.000;30 days after invoice received;ISUZU NMR71HD5.8;FOB;TIDAK ADA; 0.0;Released;Released
STN21001210;1;1;2021/08/12 15:06:10.000;STN210001112;11779;SEGARA MILI ARTA;400005101;DUMP TRUK;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL STN, DESA LABANGKA, KEC. BABULU, KAB. PENAJAM PASER UTARA, KALIMANTAN TIMUR,;STN1-SAWIT(INTI); 3.0;2021/10/15 00:00:00.000;30 days after invoice received;PENGGANTIAN DT TRANSPORT;FOB;TIDAK ADA; 0.0;Released;Released
MMG21001062;1;1;2021/08/12 15:06:39.000;MMG210001024;11779;SEGARA MILI ARTA;400005101;DUMP TRUK;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL MMG, DESA MARTA SARI, KEC. PASANGKAYU, KAB. MAMUJU UTARA, SULAWESI BARAT;MMG1-SAWIT(INTI); 2.0;2021/10/15 00:00:00.000;30 days after invoice received;PENGGANTIAN DT TRANSPORT;FOB;TIDAK ADA; 0.0;Released;Released
PSK21003355;1;1;2021/08/12 15:07:30.000;PSK210001232;11779;SEGARA MILI ARTA;400005101;DUMP TRUK;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL PSK, DESA MARTA SARI, KECAMATAN PASANGKAYU, KABUPATEN MAMUJU UTARA, SULAWESI BARAT;PSK1-SAWIT(INTI+PKS); 1.0;2021/10/15 00:00:00.000;30 days after invoice received;PENGGANTIAN DT TRANSPORT;FOB;TIDAK ADA; 0.0;Released;Released
ANA21001722;1;1;2021/08/12 15:07:59.000;ANA210001105;11779;SEGARA MILI ARTA;400005101;DUMP TRUK;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL ANA, DESA BUNGIN TIMBE, KEC. PETASIA, KAB. MOROWALI, DESA BUNGIN TIMBE;ANA1-SAWIT(INTI); 1.0;2021/10/15 00:00:00.000;30 days after invoice received;PENGGANTIAN DT TRANSPORT;FOB;TIDAK ADA; 0.0;Released;Released
PSK21003334;12;1;2021/08/10 10:26:02.000;PSK210001300;52668;APOTEK MARTAJAYA;420000510;HANDSCOON;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL PSK, DESA MARTA SARI, KECAMATAN PASANGKAYU, KABUPATEN MAMUJU UTARA, SULAWESI BARAT;PSK1-SAWIT(INTI+PKS); 5.0;2021/09/05 00:00:00.000;7 days after invoice received;Obat dan Alat Kesehatan;FRANCO;TIDAK ADA; 0.0;Released;Released
PSK21003334;11;1;2021/08/10 10:26:02.000;PSK210001300;52668;APOTEK MARTAJAYA;420000129;KALMETHASON 0,5 MG TAB;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL PSK, DESA MARTA SARI, KECAMATAN PASANGKAYU, KABUPATEN MAMUJU UTARA, SULAWESI BARAT;PSK1-SAWIT(INTI+PKS); 10.0;2021/09/05 00:00:00.000;7 days after invoice received;Obat dan Alat Kesehatan;FRANCO;TIDAK ADA; 0.0;Released;Released
PSK21003334;10;1;2021/08/10 10:26:02.000;PSK210001300;52668;APOTEK MARTAJAYA;420000469;SPUIT (5 CC);PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL PSK, DESA MARTA SARI, KECAMATAN PASANGKAYU, KABUPATEN MAMUJU UTARA, SULAWESI BARAT;PSK1-SAWIT(INTI+PKS); 1.0;2021/09/05 00:00:00.000;7 days after invoice received;Obat dan Alat Kesehatan;FRANCO;TIDAK ADA; 0.0;Released;Released
PSK21003334;9;1;2021/08/10 10:26:02.000;PSK210001300;52668;APOTEK MARTAJAYA;420000203;RANITIDINE INJ 2ML;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL PSK, DESA MARTA SARI, KECAMATAN PASANGKAYU, KABUPATEN MAMUJU UTARA, SULAWESI BARAT;PSK1-SAWIT(INTI+PKS); 5.0;2021/09/05 00:00:00.000;7 days after invoice received;Obat dan Alat Kesehatan;FRANCO;TIDAK ADA; 0.0;Released;Released
PSK21003334;8;1;2021/08/10 10:26:02.000;PSK210001300;52668;APOTEK MARTAJAYA;420000152;METHYL PREDNISOLON TABLET 8 MG;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL PSK, DESA MARTA SARI, KECAMATAN PASANGKAYU, KABUPATEN MAMUJU UTARA, SULAWESI BARAT;PSK1-SAWIT(INTI+PKS); 10.0;2021/09/05 00:00:00.000;7 days after invoice received;Obat dan Alat Kesehatan;FRANCO;TIDAK ADA; 0.0;Released;Released
PSK21003334;7;1;2021/08/10 10:26:02.000;PSK210001300;52668;APOTEK MARTAJAYA;420000570;EPINEFRIN INJ 0,1 %;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL PSK, DESA MARTA SARI, KECAMATAN PASANGKAYU, KABUPATEN MAMUJU UTARA, SULAWESI BARAT;PSK1-SAWIT(INTI+PKS); 5.0;2021/09/05 00:00:00.000;7 days after invoice received;Obat dan Alat Kesehatan;FRANCO;TIDAK ADA; 0.0;Released;Released
PSK21003334;6;1;2021/08/10 10:26:02.000;PSK210001300;52668;APOTEK MARTAJAYA;420010126;NASAL CANUL ANAK;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL PSK, DESA MARTA SARI, KECAMATAN PASANGKAYU, KABUPATEN MAMUJU UTARA, SULAWESI BARAT;PSK1-SAWIT(INTI+PKS); 5.0;2021/09/05 00:00:00.000;7 days after invoice received;Obat dan Alat Kesehatan;FRANCO;TIDAK ADA; 0.0;Released;Released
PSK21003334;5;1;2021/08/10 10:26:02.000;PSK210001300;52668;APOTEK MARTAJAYA;420010125;NASAL CANUL DEWASA;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL PSK, DESA MARTA SARI, KECAMATAN PASANGKAYU, KABUPATEN MAMUJU UTARA, SULAWESI BARAT;PSK1-SAWIT(INTI+PKS); 10.0;2021/09/05 00:00:00.000;7 days after invoice received;Obat dan Alat Kesehatan;FRANCO;TIDAK ADA; 0.0;Released;Released
PSK21003334;4;1;2021/08/10 10:26:02.000;PSK210001300;52668;APOTEK MARTAJAYA;420000834;AQUADEST;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL PSK, DESA MARTA SARI, KECAMATAN PASANGKAYU, KABUPATEN MAMUJU UTARA, SULAWESI BARAT;PSK1-SAWIT(INTI+PKS); 50.0;2021/09/05 00:00:00.000;7 days after invoice received;Obat dan Alat Kesehatan;FRANCO;TIDAK ADA; 0.0;Released;Released
PSK21003334;3;1;2021/08/10 10:26:02.000;PSK210001300;52668;APOTEK MARTAJAYA;420000490;ABBOCATH 18;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL PSK, DESA MARTA SARI, KECAMATAN PASANGKAYU, KABUPATEN MAMUJU UTARA, SULAWESI BARAT;PSK1-SAWIT(INTI+PKS); 1.0;2021/09/05 00:00:00.000;7 days after invoice received;Obat dan Alat Kesehatan;FRANCO;TIDAK ADA; 0.0;Released;Released
PSK21003334;2;1;2021/08/10 10:26:02.000;PSK210001300;52668;APOTEK MARTAJAYA;420000482;ABBOCATH 20;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL PSK, DESA MARTA SARI, KECAMATAN PASANGKAYU, KABUPATEN MAMUJU UTARA, SULAWESI BARAT;PSK1-SAWIT(INTI+PKS); 1.0;2021/09/05 00:00:00.000;7 days after invoice received;Obat dan Alat Kesehatan;FRANCO;TIDAK ADA; 0.0;Released;Released
PSK21003334;1;1;2021/08/10 10:26:02.000;PSK210001300;52668;APOTEK MARTAJAYA;420000483;ABBOCATH 22;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);SENTRAL PSK, DESA MARTA SARI, KECAMATAN PASANGKAYU, KABUPATEN MAMUJU UTARA, SULAWESI BARAT;PSK1-SAWIT(INTI+PKS); 1.0;2021/09/05 00:00:00.000;7 days after invoice received;Obat dan Alat Kesehatan;FRANCO;TIDAK ADA; 0.0;Released;Released
SYM21000446;1;1;2021/08/12 07:37:54.000;SYM210000338;40854;THE HUI KHIM ( TEKNIK JAYA );700023101;RM KENDARAAN;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);KTR BESAR SYM, DESA SIDOMULYO, PANGKALAN BANTENG, KOTAWARINGIN BARAT, KALIMANTAN TENGAH;SYM1-SAWIT(INTI+PKS); 1.0;2021/11/11 00:00:00.000;7 days after invoice received;DT CRANE GSYM-16;FRANCO;TIDAK ADA; 0.0;Released;Released
SYM21000447;1;2;2021/08/12 07:38:09.000;SYM210000339;40854;THE HUI KHIM ( TEKNIK JAYA );700023101;RM KENDARAAN;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);KTR BESAR SYM, DESA SIDOMULYO, PANGKALAN BANTENG, KOTAWARINGIN BARAT, KALIMANTAN TENGAH;SYM1-SAWIT(INTI+PKS); 2.0;2021/11/11 00:00:00.000;7 days after invoice received;DT CRANE GSYM 17 & 25;FRANCO;TIDAK ADA; 0.0;Released;Released
SYM21000447;1;1;2021/08/12 07:38:09.000;SYM210000339;40854;THE HUI KHIM ( TEKNIK JAYA );700023101;RM KENDARAAN;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);KTR BESAR SYM, DESA SIDOMULYO, PANGKALAN BANTENG, KOTAWARINGIN BARAT, KALIMANTAN TENGAH;SYM1-SAWIT(INTI+PKS); 2.0;2021/11/11 00:00:00.000;7 days after invoice received;DT CRANE GSYM 17 & 25;FRANCO;TIDAK ADA; 0.0;Released;Released
SYM21000448;1;1;2021/08/12 07:38:26.000;SYM210000356;40854;THE HUI KHIM ( TEKNIK JAYA );700023101;RM KENDARAAN;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);KTR BESAR SYM, DESA SIDOMULYO, PANGKALAN BANTENG, KOTAWARINGIN BARAT, KALIMANTAN TENGAH;SYM1-SAWIT(INTI+PKS); 1.0;2021/11/11 00:00:00.000;7 days after invoice received;DT CRANE GSYM-23;FRANCO;TIDAK ADA; 0.0;Released;Released
SYM21000449;1;1;2021/08/12 07:38:38.000;SYM210000369;40854;THE HUI KHIM ( TEKNIK JAYA );700023102;RM MESIN;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);KTR BESAR SYM, DESA SIDOMULYO, PANGKALAN BANTENG, KOTAWARINGIN BARAT, KALIMANTAN TENGAH;SYM1-SAWIT(INTI+PKS); 1.0;2021/11/11 00:00:00.000;7 days after invoice received;Genset OA SYM;FRANCO;TIDAK ADA; 0.0;Released;Released
SYM21000450;1;1;2021/08/12 07:39:05.000;SYM210000370;40854;THE HUI KHIM ( TEKNIK JAYA );700023101;RM KENDARAAN;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);KTR BESAR SYM, DESA SIDOMULYO, PANGKALAN BANTENG, KOTAWARINGIN BARAT, KALIMANTAN TENGAH;SYM1-SAWIT(INTI+PKS); 1.0;2021/11/11 00:00:00.000;7 days after invoice received;SYMWT027 (WINTOR/SYM 014);FRANCO;TIDAK ADA; 0.0;Released;Released
SDI21002844;1;2;2021/08/12 07:58:47.000;SDI210001615;40854;THE HUI KHIM ( TEKNIK JAYA );700023101;RM KENDARAAN;PT Astra Argo Lestari Tbk;Jl Pulo Ayang Raya Blok OR-1, Kawasan Industri Pulogadung, Jakarta Timur, Jakarta 13930;PT Astra Argo Lestari Tbk;(021) 4616555(Hunting);KTR BESAR SDI, KANTOR BESAR, DESA SUNGAI BENGKUANG, PANGKALAN BANTENG, KOBAR, KOTAWARINGIN BARAT, KALIMANTAN TENGAH;SDI1-SAWIT(INTI+PKS); 1.0;2021/11/11 00:00:00.000;7 days after invoice received;DUMP CRANE GSDI -45 & 46;FRANCO;TIDAK ADA; 0.0;Released;Released
